time;Gb(i);Gd(i);Gr(i);H_sun;T2m;WS10m;Int
20160724:0310;0.0;0.0;0.0;0.0;7.0;1.99;0.0
20160724:0410;0.0;0.0;0.0;0.0;7.83;1.77;0.0
20160724:0510;43.0;57.0;0.0;9.5;8.66;1.56;0.0
20160724:0610;164.0;103.0;0.0;19.71;9.49;1.35;0.0
20160724:0710;305.0;136.0;0.0;30.2;10.44;1.04;0.0
20160724:0810;159.0;298.0;0.0;40.62;11.39;0.74;0.0
20160724:0910;33.0;344.0;0.0;50.46;12.33;0.43;0.0
20160724:1010;33.0;385.0;0.0;58.8;12.31;0.6;0.0
20160724:1110;43.0;416.0;0.0;63.86;12.29;0.77;0.0
20160724:1210;1.0;297.0;0.0;63.57;12.27;0.94;0.0
20160724:1310;135.0;423.0;0.0;58.07;12.09;0.83;0.0
20160724:1410;388.0;283.0;0.0;49.52;11.91;0.73;0.0
20160724:1510;481.0;143.0;0.0;39.59;11.73;0.62;0.0
20160724:1610;318.0;134.0;0.0;29.14;11.27;0.46;0.0
20160724:1710;194.0;92.0;0.0;18.66;10.81;0.3;0.0
20160724:1810;6.0;59.0;0.0;8.5;10.34;0.14;0.0
20160724:1910;0.0;0.0;0.0;0.0;9.84;0.41;0.0
20160724:2010;0.0;0.0;0.0;0.0;9.34;0.68;0.0
20160724:2110;0.0;0.0;0.0;0.0;8.84;0.95;0.0
20160724:2210;0.0;0.0;0.0;0.0;8.86;1.02;0.0
20160724:2310;0.0;0.0;0.0;0.0;8.88;1.08;0.0
20160725:0010;0.0;0.0;0.0;0.0;8.9;1.14;0.0
20160725:0110;0.0;0.0;0.0;0.0;8.7;1.25;0.0
20160725:0210;0.0;0.0;0.0;0.0;8.51;1.36;0.0
20160725:0310;0.0;0.0;0.0;0.0;8.32;1.46;0.0
20160725:0410;0.0;0.0;0.0;0.0;9.07;1.66;0.0
20160725:0510;43.0;55.0;0.0;9.34;9.82;1.86;0.0
20160725:0610;162.0;102.0;0.0;19.56;10.56;2.06;0.0
20160725:0710;303.0;136.0;0.0;30.05;11.36;2.0;0.0
20160725:0810;472.0;142.0;0.0;40.47;12.16;1.94;0.0
20160725:0910;359.0;293.0;0.0;50.3;12.96;1.89;0.0
20160725:1010;67.0;410.0;0.0;58.61;13.51;1.85;0.0
20160725:1110;0.0;110.0;0.0;63.66;14.05;1.82;0.0
20160725:1210;0.0;267.0;0.0;63.37;14.59;1.78;0.0
20160725:1310;24.0;373.0;0.0;57.9;14.33;1.58;0.0
20160725:1410;190.0;364.0;0.0;49.37;14.06;1.37;0.0
20160725:1510;328.0;230.0;0.0;39.45;13.8;1.17;0.0
20160725:1610;355.0;110.0;0.0;29.01;13.07;1.34;0.0
20160725:1710;105.0;134.0;0.0;18.52;12.35;1.5;0.0
20160725:1810;8.0;59.0;0.0;8.35;11.62;1.67;0.0
20160725:1910;0.0;0.0;0.0;0.0;11.17;1.59;0.0
20160725:2010;0.0;0.0;0.0;0.0;10.72;1.5;0.0
20160725:2110;0.0;0.0;0.0;0.0;10.26;1.42;0.0
20160725:2210;0.0;0.0;0.0;0.0;10.28;1.35;0.0
20160725:2310;0.0;0.0;0.0;0.0;10.3;1.27;0.0
20160726:0010;0.0;0.0;0.0;0.0;10.32;1.2;0.0
20160726:0110;0.0;0.0;0.0;0.0;9.99;1.5;0.0
20160726:0210;0.0;0.0;0.0;0.0;9.67;1.81;0.0
20160726:0310;0.0;0.0;0.0;0.0;9.35;2.11;0.0
20160726:0410;0.0;0.0;0.0;0.0;9.81;1.94;0.0
20160726:0510;34.0;57.0;0.0;9.19;10.26;1.78;0.0
20160726:0610;134.0;114.0;0.0;19.41;10.71;1.61;0.0
20160726:0710;313.0;128.0;0.0;29.91;11.26;1.63;0.0
20160726:0810;201.0;282.0;0.0;40.32;11.81;1.65;0.0
20160726:0910;96.0;372.0;0.0;50.13;12.36;1.67;0.0
20160726:1010;1.0;278.0;0.0;58.43;12.05;1.78;0.0
20160726:1110;128.0;445.0;0.0;63.44;11.74;1.89;0.0
20160726:1210;188.0;440.0;0.0;63.16;11.42;2.0;0.0
20160726:1310;64.0;409.0;0.0;57.71;11.44;1.9;0.0
20160726:1410;58.0;365.0;0.0;49.21;11.45;1.81;0.0
20160726:1510;280.0;253.0;0.0;39.3;11.46;1.71;0.0
20160726:1610;96.0;229.0;0.0;28.86;11.19;1.7;0.0
20160726:1710;43.0;146.0;0.0;18.38;10.92;1.69;0.0
20160726:1810;0.0;62.0;0.0;8.2;10.65;1.68;0.0
20160726:1910;0.0;0.0;0.0;0.0;10.06;1.87;0.0
20160726:2010;0.0;0.0;0.0;0.0;9.46;2.05;0.0
20160726:2110;0.0;0.0;0.0;0.0;8.86;2.23;0.0
20160726:2210;0.0;0.0;0.0;0.0;8.96;2.19;0.0
20160726:2310;0.0;0.0;0.0;0.0;9.05;2.15;0.0
20160727:0010;0.0;0.0;0.0;0.0;9.15;2.11;0.0
20160727:0110;0.0;0.0;0.0;0.0;9.02;1.88;0.0
20160727:0210;0.0;0.0;0.0;0.0;8.9;1.65;0.0
20160727:0310;0.0;0.0;0.0;0.0;8.78;1.42;0.0
20160727:0410;0.0;0.0;0.0;0.0;9.31;1.56;0.0
20160727:0510;5.0;51.0;0.0;9.03;9.84;1.7;0.0
20160727:0610;17.0;132.0;0.0;19.26;10.37;1.83;0.0
20160727:0710;222.0;176.0;0.0;29.76;11.02;1.92;0.0
20160727:0810;275.0;249.0;0.0;40.16;11.67;2.01;0.0
20160727:0910;317.0;311.0;0.0;49.97;12.32;2.1;0.0
20160727:1010;242.0;397.0;0.0;58.23;12.57;2.11;0.0
20160727:1110;525.0;295.0;0.0;63.22;12.82;2.13;0.0
20160727:1210;721.01;178.0;0.0;62.94;13.06;2.15;0.0
20160727:1310;413.0;325.0;0.0;57.52;13.47;1.93;0.0
20160727:1410;79.0;371.0;0.0;49.04;13.87;1.7;0.0
20160727:1510;55.0;303.0;0.0;39.15;14.27;1.48;0.0
20160727:1610;337.0;118.0;0.0;28.71;13.62;1.31;0.0
20160727:1710;174.0;98.0;0.0;18.23;12.98;1.14;0.0
20160727:1810;0.0;54.0;0.0;8.04;12.33;0.98;0.0
20160727:1910;0.0;0.0;0.0;0.0;11.31;1.12;0.0
20160727:2010;0.0;0.0;0.0;0.0;10.29;1.26;0.0
20160727:2110;0.0;0.0;0.0;0.0;9.27;1.39;0.0
20160727:2210;0.0;0.0;0.0;0.0;8.77;1.53;0.0
20160727:2310;0.0;0.0;0.0;0.0;8.26;1.66;0.0
20160728:0010;0.0;0.0;0.0;0.0;7.75;1.79;0.0
20160728:0110;0.0;0.0;0.0;0.0;7.47;1.64;0.0
20160728:0210;0.0;0.0;0.0;0.0;7.2;1.49;0.0
20160728:0310;0.0;0.0;0.0;0.0;6.93;1.34;0.0
20160728:0410;0.0;0.0;0.0;0.0;7.63;1.21;0.0
20160728:0510;41.0;51.0;0.0;8.87;8.33;1.08;0.0
20160728:0610;159.0;99.0;0.0;19.11;9.03;0.95;0.0
20160728:0710;260.0;155.0;0.0;29.61;10.34;1.03;0.0
20160728:0810;243.0;263.0;0.0;40.01;11.65;1.11;0.0
20160728:0910;260.4;248.8;0.0;49.8;12.95;1.19;1.0
20160728:1010;90.0;415.0;0.0;58.04;13.4;1.31;0.0
20160728:1110;181.0;438.0;0.0;63.0;13.84;1.43;0.0
20160728:1210;89.0;439.0;0.0;62.72;14.28;1.54;0.0
20160728:1310;77.0;412.0;0.0;57.33;14.39;1.48;0.0
20160728:1410;392.0;276.0;0.0;48.87;14.49;1.41;0.0
20160728:1510;437.0;164.0;0.0;38.99;14.59;1.34;0.0
20160728:1610;322.0;126.0;0.0;28.56;14.13;1.17;0.0
20160728:1710;175.0;96.0;0.0;18.07;13.67;1.0;0.0
20160728:1810;0.0;57.0;0.0;7.88;13.2;0.83;0.0
20160728:1910;0.0;0.0;0.0;0.0;12.34;0.88;0.0
20160728:2010;0.0;0.0;0.0;0.0;11.47;0.93;0.0
20160728:2110;0.0;0.0;0.0;0.0;10.6;0.98;0.0
20160728:2210;0.0;0.0;0.0;0.0;9.99;1.12;0.0
20160728:2310;0.0;0.0;0.0;0.0;9.37;1.26;0.0
20160729:0010;0.0;0.0;0.0;0.0;8.76;1.41;0.0
20160729:0110;0.0;0.0;0.0;0.0;8.22;1.37;0.0
20160729:0210;0.0;0.0;0.0;0.0;7.69;1.34;0.0
20160729:0310;0.0;0.0;0.0;0.0;7.15;1.31;0.0
20160729:0410;0.0;0.0;0.0;0.0;7.98;1.23;0.0
20160729:0510;51.0;46.0;0.0;8.71;8.8;1.15;0.0
20160729:0610;186.0;82.0;0.0;18.95;9.62;1.08;0.0
20160729:0710;338.0;108.0;0.0;29.45;11.07;0.93;0.0
20160729:0810;473.0;135.0;0.0;39.85;12.52;0.78;0.0
20160729:0910;556.0;176.0;0.0;49.62;13.97;0.63;0.0
20160729:1010;668.01;173.0;0.0;57.84;14.63;0.8;0.0
20160729:1110;689.01;195.0;0.0;62.77;15.28;0.96;0.0
20160729:1210;663.01;212.0;0.0;62.49;15.93;1.12;0.0
20160729:1310;621.01;205.0;0.0;57.12;16.23;1.1;0.0
20160729:1410;453.0;241.0;0.0;48.69;16.52;1.08;0.0
20160729:1510;453.0;153.0;0.0;38.83;16.81;1.06;0.0
20160729:1610;326.0;122.0;0.0;28.4;16.26;0.78;0.0
20160729:1710;194.0;83.0;0.0;17.91;15.71;0.49;0.0
20160729:1810;0.0;46.0;0.0;7.71;15.15;0.21;0.0
20160729:1910;0.0;0.0;0.0;0.0;14.61;0.26;0.0
20160729:2010;0.0;0.0;0.0;0.0;14.07;0.31;0.0
20160729:2110;0.0;0.0;0.0;0.0;13.52;0.36;0.0
20160729:2210;0.0;0.0;0.0;0.0;12.69;0.43;0.0
20160729:2310;0.0;0.0;0.0;0.0;11.85;0.51;0.0
20160730:0010;0.0;0.0;0.0;0.0;11.01;0.58;0.0
20160730:0110;0.0;0.0;0.0;0.0;10.16;0.67;0.0
20160730:0210;0.0;0.0;0.0;0.0;9.32;0.76;0.0
20160730:0310;0.0;0.0;0.0;0.0;8.47;0.86;0.0
20160730:0410;0.0;0.0;0.0;0.0;9.09;0.82;0.0
20160730:0510;49.0;45.0;0.0;8.54;9.7;0.78;0.0
20160730:0610;181.0;83.0;0.0;18.8;10.31;0.74;0.0
20160730:0710;329.0;112.0;0.0;29.3;12.54;0.78;0.0
20160730:0810;470.0;136.0;0.0;39.69;14.76;0.82;0.0
20160730:0910;361.0;285.0;0.0;49.45;16.98;0.86;0.0
20160730:1010;227.0;398.0;0.0;57.63;17.51;1.0;0.0
20160730:1110;5.0;329.0;0.0;62.54;18.04;1.14;0.0
20160730:1210;0.0;225.0;0.0;62.26;18.56;1.28;0.0
20160730:1310;0.0;145.0;0.0;56.92;17.55;1.51;0.0
20160730:1410;0.0;118.0;0.0;48.51;16.53;1.73;0.0
20160730:1510;301.0;237.0;0.0;38.66;15.51;1.96;0.0
20160730:1610;318.0;124.0;0.0;28.24;14.5;1.66;0.0
20160730:1710;147.0;107.0;0.0;17.74;13.49;1.36;0.0
20160730:1810;0.0;20.0;0.0;7.53;12.47;1.06;0.0
20160730:1910;0.0;0.0;0.0;0.0;12.44;1.01;0.0
20160730:2010;0.0;0.0;0.0;0.0;12.41;0.95;0.0
20160730:2110;0.0;0.0;0.0;0.0;12.37;0.9;0.0
20160730:2210;0.0;0.0;0.0;0.0;11.99;0.83;0.0
20160730:2310;0.0;0.0;0.0;0.0;11.6;0.77;0.0
20160731:0010;0.0;0.0;0.0;0.0;11.22;0.7;0.0
20160731:0110;0.0;0.0;0.0;0.0;10.59;0.83;0.0
20160731:0210;0.0;0.0;0.0;0.0;9.96;0.95;0.0
20160731:0310;0.0;0.0;0.0;0.0;9.33;1.08;0.0
20160731:0410;0.0;0.0;0.0;0.0;9.87;1.02;0.0
20160731:0510;0.0;8.0;0.0;8.38;10.41;0.97;0.0
20160731:0610;0.0;34.0;0.0;18.64;10.95;0.91;0.0
20160731:0710;270.0;145.0;0.0;29.14;11.33;1.22;0.0
20160731:0810;201.0;276.0;0.0;39.53;11.71;1.53;0.0
20160731:0910;328.0;300.0;0.0;49.27;12.09;1.83;0.0
20160731:1010;184.0;408.0;0.0;57.42;12.04;2.02;0.0
20160731:1110;0.0;125.0;0.0;62.3;11.99;2.2;0.0
20160731:1210;0.0;81.0;0.0;62.02;11.93;2.39;0.0
20160731:1310;0.0;76.0;0.0;56.7;11.94;2.0;0.0
20160731:1410;0.0;89.0;0.0;48.32;11.94;1.62;0.0
20160731:1510;0.0;64.0;0.0;38.48;11.95;1.24;0.0
20160731:1610;48.0;222.0;0.0;28.06;11.1;1.37;0.0
20160731:1710;27.0;137.0;0.0;17.57;10.25;1.51;0.0
20160731:1810;0.0;50.0;0.0;7.35;9.4;1.64;0.0
20160731:1910;0.0;0.0;0.0;0.0;9.09;1.77;0.0
20160731:2010;0.0;0.0;0.0;0.0;8.77;1.89;0.0
20160731:2110;0.0;0.0;0.0;0.0;8.45;2.01;0.0
20160731:2210;0.0;0.0;0.0;0.0;8.45;1.95;0.0
20160731:2310;0.0;0.0;0.0;0.0;8.45;1.89;0.0
20160801:0010;0.0;0.0;0.0;0.0;8.45;1.82;0.0
20160801:0110;0.0;0.0;0.0;0.0;7.86;1.96;0.0
20160801:0210;0.0;0.0;0.0;0.0;7.28;2.11;0.0
20160801:0310;0.0;0.0;0.0;0.0;6.7;2.25;0.0
20160801:0410;0.0;0.0;0.0;0.0;7.01;2.42;0.0
20160801:0510;52.0;40.0;0.0;8.21;7.33;2.6;0.0
20160801:0610;181.0;79.0;0.0;18.48;7.64;2.77;0.0
20160801:0710;339.0;102.0;0.0;28.98;8.24;2.79;0.0
20160801:0810;403.0;173.0;0.0;39.36;8.84;2.8;0.0
20160801:0910;384.0;271.0;0.0;49.08;9.44;2.81;0.0
20160801:1010;582.0;222.0;0.0;57.21;10.13;2.78;0.0
20160801:1110;0.0;258.0;0.0;62.06;10.81;2.74;0.0
20160801:1210;204.0;430.0;0.0;61.77;11.49;2.7;0.0
20160801:1310;5.0;309.0;0.0;56.48;11.33;2.41;0.0
20160801:1410;155.0;365.0;0.0;48.12;11.17;2.11;0.0
20160801:1510;312.0;228.0;0.0;38.3;11.01;1.82;0.0
20160801:1610;98.0;221.0;0.0;27.89;10.78;1.56;0.0
20160801:1710;138.0;108.0;0.0;17.39;10.55;1.3;0.0
20160801:1810;0.0;49.0;0.0;7.17;10.32;1.03;0.0
20160801:1910;0.0;0.0;0.0;0.0;9.59;0.99;0.0
20160801:2010;0.0;0.0;0.0;0.0;8.86;0.94;0.0
20160801:2110;0.0;0.0;0.0;0.0;8.12;0.9;0.0
20160801:2210;0.0;0.0;0.0;0.0;7.98;0.84;0.0
20160801:2310;0.0;0.0;0.0;0.0;7.83;0.78;0.0
20160802:0010;0.0;0.0;0.0;0.0;7.69;0.72;0.0
20160802:0110;0.0;0.0;0.0;0.0;7.26;0.81;0.0
20160802:0210;0.0;0.0;0.0;0.0;6.84;0.91;0.0
20160802:0310;0.0;0.0;0.0;0.0;6.41;1.01;0.0
20160802:0410;0.0;0.0;0.0;0.0;6.88;0.99;0.0
20160802:0510;0.0;47.0;0.0;8.04;7.36;0.98;0.0
20160802:0610;23.0;128.0;0.0;18.32;7.83;0.97;0.0
20160802:0710;141.95;138.55;0.0;28.82;9.12;1.02;1.0
20160802:0810;10.0;246.0;0.0;39.19;10.4;1.08;0.0
20160802:0910;84.0;363.0;0.0;48.9;11.69;1.13;0.0
20160802:1010;136.0;413.0;0.0;57.0;12.24;1.09;0.0
20160802:1110;657.01;210.0;0.0;61.82;12.78;1.05;0.0
20160802:1210;1.0;282.0;0.0;61.52;13.32;1.01;0.0
20160802:1310;371.0;339.0;0.0;56.26;13.46;1.07;0.0
20160802:1410;123.0;367.0;0.0;47.92;13.61;1.13;0.0
20160802:1510;214.0;272.0;0.0;38.11;13.75;1.19;0.0
20160802:1610;218.0;174.0;0.0;27.71;13.35;1.01;0.0
20160802:1710;41.0;136.0;0.0;17.21;12.94;0.83;0.0
20160802:1810;0.0;53.0;0.0;6.98;12.54;0.65;0.0
20160802:1910;0.0;0.0;0.0;0.0;11.67;0.75;0.0
20160802:2010;0.0;0.0;0.0;0.0;10.8;0.86;0.0
20160802:2110;0.0;0.0;0.0;0.0;9.93;0.97;0.0
20160802:2210;0.0;0.0;0.0;0.0;9.58;1.0;0.0
20160802:2310;0.0;0.0;0.0;0.0;9.23;1.03;0.0
20160803:0010;0.0;0.0;0.0;0.0;8.89;1.06;0.0
20160803:0110;0.0;0.0;0.0;0.0;8.5;1.06;0.0
20160803:0210;0.0;0.0;0.0;0.0;8.12;1.06;0.0
20160803:0310;0.0;0.0;0.0;0.0;7.74;1.06;0.0
20160803:0410;0.0;0.0;0.0;0.0;8.16;1.1;0.0
20160803:0510;0.0;37.0;0.0;7.87;8.57;1.14;0.0
20160803:0610;189.0;71.0;0.0;18.16;8.99;1.19;0.0
20160803:0710;126.75;140.05;0.0;28.66;10.74;0.92;1.0
20160803:0810;455.0;139.0;0.0;39.02;12.5;0.66;0.0
20160803:0910;626.0;124.0;0.0;48.71;14.25;0.4;0.0
20160803:1010;713.01;137.0;0.0;56.78;14.69;0.63;0.0
20160803:1110;854.01;79.0;0.0;61.56;15.12;0.87;0.0
20160803:1210;795.01;120.0;0.0;61.27;15.55;1.1;0.0
20160803:1310;716.01;137.0;0.0;56.02;15.74;1.07;0.0
20160803:1410;608.0;140.0;0.0;47.71;15.93;1.04;0.0
20160803:1510;488.0;122.0;0.0;37.92;16.12;1.01;0.0
20160803:1610;328.0;111.0;0.0;27.52;15.6;0.87;0.0
20160803:1710;169.0;88.0;0.0;17.02;15.09;0.73;0.0
20160803:1810;0.0;42.0;0.0;6.78;14.57;0.59;0.0
20160803:1910;0.0;0.0;0.0;0.0;13.96;0.59;0.0
20160803:2010;0.0;0.0;0.0;0.0;13.35;0.58;0.0
20160803:2110;0.0;0.0;0.0;0.0;12.74;0.58;0.0
20160803:2210;0.0;0.0;0.0;0.0;12.13;0.5;0.0
20160803:2310;0.0;0.0;0.0;0.0;11.52;0.42;0.0
20160804:0010;0.0;0.0;0.0;0.0;10.92;0.34;0.0
20160804:0110;0.0;0.0;0.0;0.0;10.06;0.39;0.0
20160804:0210;0.0;0.0;0.0;0.0;9.21;0.43;0.0
20160804:0310;0.0;0.0;0.0;0.0;8.36;0.47;0.0
20160804:0410;0.0;0.0;0.0;0.0;8.58;0.44;0.0
20160804:0510;0.0;46.0;0.0;7.7;8.81;0.4;0.0
20160804:0610;167.0;82.0;0.0;17.99;9.03;0.37;0.0
20160804:0710;295.0;124.0;0.0;28.5;11.5;0.63;0.0
20160804:0810;479.0;122.0;0.0;38.85;13.97;0.89;0.0
20160804:0910;612.0;132.0;0.0;48.52;16.44;1.14;0.0
20160804:1010;658.01;171.0;0.0;56.56;16.87;1.47;0.0
20160804:1110;33.0;396.0;0.0;61.31;17.29;1.8;0.0
20160804:1210;0.0;180.0;0.0;61.01;17.71;2.12;0.0
20160804:1310;0.0;138.0;0.0;55.79;17.18;2.41;0.0
20160804:1410;0.0;97.0;0.0;47.5;16.66;2.7;0.0
20160804:1510;11.0;249.0;0.0;37.72;16.13;2.99;0.0
20160804:1610;0.0;84.0;0.0;27.33;14.7;2.39;0.0
20160804:1710;0.0;74.0;0.0;16.83;13.27;1.79;0.0
20160804:1810;0.0;11.0;0.0;6.58;11.84;1.19;0.0
20160804:1910;0.0;0.0;0.0;0.0;11.08;1.35;0.0
20160804:2010;0.0;0.0;0.0;0.0;10.32;1.51;0.0
20160804:2110;0.0;0.0;0.0;0.0;9.55;1.67;0.0
20160804:2210;0.0;0.0;0.0;0.0;9.46;1.91;0.0
20160804:2310;0.0;0.0;0.0;0.0;9.37;2.16;0.0
20160805:0010;0.0;0.0;0.0;0.0;9.29;2.4;0.0
20160805:0110;0.0;0.0;0.0;0.0;8.56;2.46;0.0
20160805:0210;0.0;0.0;0.0;0.0;7.84;2.52;0.0
20160805:0310;0.0;0.0;0.0;0.0;7.11;2.58;0.0
20160805:0410;0.0;0.0;0.0;0.0;7.07;2.88;0.0
20160805:0510;0.0;39.0;0.0;7.52;7.04;3.19;0.0
20160805:0610;43.0;128.0;0.0;17.82;7.0;3.49;0.0
20160805:0710;15.0;191.0;0.0;28.33;6.86;3.77;0.0
20160805:0810;0.0;179.0;0.0;38.68;6.72;4.04;0.0
20160805:0910;15.0;307.0;0.0;48.33;6.58;4.32;0.0
20160805:1010;0.0;168.0;0.0;56.33;6.8;4.23;0.0
20160805:1110;20.0;375.0;0.0;61.05;7.02;4.15;0.0
20160805:1210;0.0;261.0;0.0;60.74;7.24;4.07;0.0
20160805:1310;3.0;298.0;0.0;55.54;7.19;3.88;0.0
20160805:1410;134.0;362.0;0.0;47.28;7.15;3.69;0.0
20160805:1510;144.0;290.0;0.0;37.52;7.1;3.5;0.0
20160805:1610;0.0;93.0;0.0;27.13;6.73;3.17;0.0
20160805:1710;3.0;102.0;0.0;16.63;6.35;2.83;0.0
20160805:1810;0.0;36.0;0.0;6.37;5.98;2.5;0.0
20160805:1910;0.0;0.0;0.0;0.0;5.56;2.48;0.0
20160805:2010;0.0;0.0;0.0;0.0;5.14;2.47;0.0
20160805:2110;0.0;0.0;0.0;0.0;4.71;2.46;0.0
20160805:2210;0.0;0.0;0.0;0.0;4.84;2.49;0.0
20160805:2310;0.0;0.0;0.0;0.0;4.97;2.52;0.0
20160806:0010;0.0;0.0;0.0;0.0;5.1;2.55;0.0
20160806:0110;0.0;0.0;0.0;0.0;4.67;2.55;0.0
20160806:0210;0.0;0.0;0.0;0.0;4.24;2.55;0.0
20160806:0310;0.0;0.0;0.0;0.0;3.81;2.55;0.0
20160806:0410;0.0;0.0;0.0;0.0;4.23;2.55;0.0
20160806:0510;0.0;36.0;0.0;7.35;4.64;2.55;0.0
20160806:0610;168.0;78.0;0.0;17.66;5.06;2.55;0.0
20160806:0710;326.0;101.0;0.0;28.17;6.61;2.6;0.0
20160806:0810;422.0;154.0;0.0;38.5;8.16;2.64;0.0
20160806:0910;146.0;357.0;0.0;48.13;9.71;2.69;0.0
20160806:1010;92.0;406.0;0.0;56.1;10.53;2.61;0.0
20160806:1110;7.0;335.0;0.0;60.79;11.35;2.53;0.0
20160806:1210;139.0;434.0;0.0;60.47;12.17;2.46;0.0
20160806:1310;13.0;340.0;0.0;55.29;12.39;2.4;0.0
20160806:1410;76.0;359.0;0.0;47.06;12.62;2.34;0.0
20160806:1510;42.0;284.0;0.0;37.31;12.84;2.29;0.0
20160806:1610;25.0;202.0;0.0;26.93;12.25;2.11;0.0
20160806:1710;161.0;85.0;0.0;16.42;11.66;1.93;0.0
20160806:1810;0.0;38.0;0.0;6.16;11.07;1.75;0.0
20160806:1910;0.0;0.0;0.0;0.0;10.07;1.85;0.0
20160806:2010;0.0;0.0;0.0;0.0;9.06;1.95;0.0
20160806:2110;0.0;0.0;0.0;0.0;8.05;2.06;0.0
20160806:2210;0.0;0.0;0.0;0.0;7.89;2.06;0.0
20160806:2310;0.0;0.0;0.0;0.0;7.72;2.06;0.0
20160807:0010;0.0;0.0;0.0;0.0;7.56;2.06;0.0
20160807:0110;0.0;0.0;0.0;0.0;7.07;1.95;0.0
20160807:0210;0.0;0.0;0.0;0.0;6.58;1.84;0.0
20160807:0310;0.0;0.0;0.0;0.0;6.09;1.74;0.0
20160807:0410;0.0;0.0;0.0;0.0;6.51;1.46;0.0
20160807:0510;0.0;37.0;0.0;7.17;6.92;1.19;0.0
20160807:0610;157.0;82.0;0.0;17.49;7.34;0.91;0.0
20160807:0710;311.0;109.0;0.0;28.0;9.17;1.0;0.0
20160807:0810;480.0;116.0;0.0;38.33;11.0;1.09;0.0
20160807:0910;594.0;138.0;0.0;47.93;12.83;1.17;0.0
20160807:1010;703.01;137.0;0.0;55.87;13.34;1.31;0.0
20160807:1110;798.01;110.0;0.0;60.52;13.85;1.45;0.0
20160807:1210;756.01;139.0;0.0;60.2;14.36;1.59;0.0
20160807:1310;705.01;137.0;0.0;55.04;14.38;1.54;0.0
20160807:1410;597.0;139.0;0.0;46.83;14.4;1.5;0.0
20160807:1510;458.0;133.0;0.0;37.09;14.42;1.46;0.0
20160807:1610;310.0;113.0;0.0;26.72;13.94;1.21;0.0
20160807:1710;167.0;80.0;0.0;16.21;13.47;0.97;0.0
20160807:1810;0.0;37.0;0.0;5.95;12.99;0.72;0.0
20160807:1910;0.0;0.0;0.0;0.0;12.34;0.69;0.0
20160807:2010;0.0;0.0;0.0;0.0;11.68;0.65;0.0
20160807:2110;0.0;0.0;0.0;0.0;11.02;0.62;0.0
20160807:2210;0.0;0.0;0.0;0.0;10.62;0.66;0.0
20160807:2310;0.0;0.0;0.0;0.0;10.22;0.7;0.0
20160808:0010;0.0;0.0;0.0;0.0;9.82;0.74;0.0
20160808:0110;0.0;0.0;0.0;0.0;8.93;0.63;0.0
20160808:0210;0.0;0.0;0.0;0.0;8.05;0.52;0.0
20160808:0310;0.0;0.0;0.0;0.0;7.17;0.41;0.0
20160808:0410;0.0;0.0;0.0;0.0;7.3;0.43;0.0
20160808:0510;0.0;36.0;0.0;6.99;7.42;0.45;0.0
20160808:0610;166.0;75.0;0.0;17.32;7.55;0.47;0.0
20160808:0710;320.0;101.0;0.0;27.83;9.83;0.53;0.0
20160808:0810;495.0;104.0;0.0;38.15;12.11;0.59;0.0
20160808:0910;602.01;131.0;0.0;47.73;14.39;0.65;0.0
20160808:1010;701.01;136.0;0.0;55.63;14.93;0.74;0.0
20160808:1110;825.01;90.0;0.0;60.25;15.46;0.83;0.0
20160808:1210;767.01;130.0;0.0;59.91;15.99;0.92;0.0
20160808:1310;702.01;137.0;0.0;54.78;16.1;0.92;0.0
20160808:1410;561.0;159.0;0.0;46.59;16.22;0.91;0.0
20160808:1510;106.0;292.0;0.0;36.87;16.33;0.91;0.0
20160808:1610;289.0;123.0;0.0;26.51;15.56;0.69;0.0
20160808:1710;167.0;77.0;0.0;16.0;14.79;0.48;0.0
20160808:1810;0.0;40.0;0.0;5.72;14.02;0.26;0.0
20160808:1910;0.0;0.0;0.0;0.0;13.25;0.51;0.0
20160808:2010;0.0;0.0;0.0;0.0;12.48;0.77;0.0
20160808:2110;0.0;0.0;0.0;0.0;11.71;1.02;0.0
20160808:2210;0.0;0.0;0.0;0.0;10.77;1.18;0.0
20160808:2310;0.0;0.0;0.0;0.0;9.82;1.33;0.0
20160809:0010;0.0;0.0;0.0;0.0;8.88;1.49;0.0
20160809:0110;0.0;0.0;0.0;0.0;8.44;1.4;0.0
20160809:0210;0.0;0.0;0.0;0.0;8.01;1.31;0.0
20160809:0310;0.0;0.0;0.0;0.0;7.57;1.23;0.0
20160809:0410;0.0;0.0;0.0;0.0;8.23;1.24;0.0
20160809:0510;0.0;31.0;0.0;6.81;8.89;1.26;0.0
20160809:0610;4.0;100.0;0.0;17.14;9.55;1.27;0.0
20160809:0710;9.0;176.0;0.0;27.66;10.45;1.31;0.0
20160809:0810;28.0;269.0;0.0;37.97;11.34;1.35;0.0
20160809:0910;81.0;355.0;0.0;47.53;12.24;1.39;0.0
20160809:1010;24.0;360.0;0.0;55.4;12.28;1.39;0.0
20160809:1110;54.0;411.0;0.0;59.97;12.31;1.39;0.0
20160809:1210;32.0;391.0;0.0;59.63;12.34;1.39;0.0
20160809:1310;40.0;379.0;0.0;54.52;11.97;1.72;0.0
20160809:1410;0.0;224.0;0.0;46.35;11.61;2.06;0.0
20160809:1510;32.0;273.0;0.0;36.65;11.24;2.39;0.0
20160809:1610;4.0;163.0;0.0;26.29;10.45;2.17;0.0
